time,user_name,user_color,message
2055,borisxrn13,,"Nooooooooooooo"
2055,raulchss,#00FF7F,"q pase de m xd"
2056,prepinos,#9ACD32,"Uf"
2056,godway35,#00FF7F,"Que parada"
2056,stylez9407,,"Pa cuando se fijan en horarios que nadie los ve a las 9 am"
2056,sxxn07,#00FF7F,"Uy uy"
2057,aka_are,,"Paradón"
2058,josenumeritosxd,#00FF7F,"oye, que canal era este antes? @Sr_Chocolat"
2058,invocadorjibu,#FF0000,"Jorge"
2059,ryjmm,,"gran portero!"
2059,memento_10,#00ECFF,"ufff menos mal"
2060,edgarmv11,,"kleagueXbuyer kleagueXbuyer kleagueXbuyers kleagueXbuyers kleaguePeepoXbuyers kleaguePeepoXbuyers"
2060,ceci_pl,#5F9EA0,"Bieeeeeen jorge"
2060,javipastaff,#5F9EA0,"Que hace,mmm"
2060,vizc4cha,#8A2BE2,"EsCine"
2061,aernk,#5F9EA0,"Corvo está jugando muy atrás"
2061,004hugo,#1E90FF,"vaya bichoooo"
2061,heynerm10,#0000FF,"PARADON"
2061,nuria_peragon,#FF69B4,"@pablo_eleven ah vale, muchas gracias 🤗"
2062,bulma88r,,"Jorge Ibáñez"
2062,emiliooo55,,"paradon"
2062,crisahm159,#DEE9EF,"uyyyyyyyyy"
2063,eskiporfamili,#FF0000,"Dibu Martinez"
2063,brayanrojas1206,,"Joderrr"
2063,gabrieladrianv,#FF0000,"Puro Pinche arquero"
2063,marcasfont,#FF0000,"q bueno eres jorge"
2063,alexlooxq,#9ACD32,"Acercate"
2063,moobot,#54BC75," kleagueLogo CAMISETAS OFICIALES EN: https://store.kingsleague.pro"
2064,jaguarrr90,,"arquerazo infra Jorge"
2064,bleiz21,#8A2BE2,"Q haces velilla jssjsj"
2064,strawvvi,#0000FF,"SAN JORGE"
2064,damisan456,,"sergi pascual, si estás ahí manda una señal"
2065,javibelen8,#FF69B4,"Jorge GOOOOD"
2065,roselyne004,#00FF7F,"PPP"
2066,denzz11_,#1E90FF,"denzz11_ subscribed at Tier 1. They've subscribed for 4 months, currently on a 4 month streak! "
2066,fredgamer92,#1E90FF,"auronEfe auronEfe auronEfe"
2066,ricardoaragan,#00FF7F,"Que parada"
2066,david_bfmv_,#00FF7F,"la kinli ibaiLando la kinli ibaiLando la kinli ibaiLando la kinli ibaiLando"
2067,pooc_gg,#00FF7F,"SAN JORGEEEE TE AMOOOOO"
2067,raixen_,#C7BCFF,"@JoseNumeritosXD el de pique"
2067,karla_kun15123,,"@gabrielff6997 en Youtube"
2067,presidentebyron_,#AE63FF,"@gabrielff6997 Si en YouTube"
2067,juanmabk201,#FF0000,"nervios de acero el portero"
2068,lincky_u,,"Bro que paradon"
2068,tiago_venom7,#008000,"el portero estaba muy mal colocado encima"
2068,sr_chocolat,#FF00D0,"@carlosmargon buenas!"
2069,beyabo,#1E90FF,"kleagueRivers kleaguePio kleaguePio kleaguePio kleaguePio kleaguePio kleaguePio ibaiRezar kleaguePeepoPio kleaguePeepoPio kleaguePeepoPio kleaguePeepoPio kleaguePeepoPio kleaguePeepoPio kleaguePeepoPio"
2069,helenacosio1901,,"Jorge Ibáñez MVP ahorita"
2069,verstxppen_,#1E90FF,"tirito"
2069,darkblue80_,#00FF7F,"pitoniso"
2069,jordi1311mg,#1E90FF,"En Murcia son las @16:06"
2070,natycas2710,,"Esoooo"
2070,diego_manrique98,#FF4500,"MVP"
2070,ziwii10,#FFFFFF,"@gabrielff6997 no han comprado"
2070,irenelazaro,#B22222,"@gabrielff6997 YouTube"
2070,yeimo_,#00FF7F,"No soporto a este comentarista, pero menos a Sr chocolat"
2071,tufeck,#FF0000,"@gabrielff6997 En youtube supongo"
2071,pablitoklk1,#FF0000,"Imagínate despertar a la 8 de la mañana un domingo Sadgi"
2071,sr_chocolat,#FF00D0,"@SOYR1OT hey!"
2071,adrianozzz22,,"@gabrielff6997 hacen e yt"
2071,invocadorjibu,#FF0000,"Paradon san jorge"
2073,samusaezz,,"empiezan a respetar a mi Mexico mas porfavor que un mexicano invento la television a color"
2073,prab179,#FF0000,"ugffffff"
2074,kevineti4,#DAA520,"@gabrielff6997 en YouTube"
2075,anfelii_flv,,"tapadon"
2075,engelaguilar,#1E90FF,"lo que juega corvo"
2077,phoenix_mortal,,"tenemos portero chavales"
2077,natycas2710,,"PPP"
2077,moobot,#54BC75," En simyo encuentras siempre la tarifa que necesitas. Fibra300+Móvil 40GB por solo 35,99€, y si quieres más gigas pues ponle 100GB y si quieres más fibra pues ponle 500Mbps. También puedes añadir líneas adicionales a tu aire desde 3€. Así, sí: https://bit.ly/3WJHXPl"
2077,bulma88r,,"Arus"
2078,christiancito_gg,#FF0000,"Este partido va a estar GODDD"
2078,sr_chocolat,#FF00D0,"@andreaj_11 hola! todo bien :D"
2078,elvis_24k,,"Los buyer transmiten en YT"
2080,borisxrn13,,"Capi?"
2081,mouiiiiii123,,"VELILLAS NO SABE CHUTAR NEN"
2081,prab179,#FF0000,"prab17Jijijiijaaa prab17Jijijiijaaa"
2082,hespi9,#FF69B4,"s"
2082,r_moreno98,,"Tronquillas"
2083,andycelta,,"!horariokings"
2083,moobot,#54BC75,"@andycelta Horarios de la 4ª jornada de la Kings League InfoJobs: 16h: kleagueXbuyer vs. kleaguePio | 17h: kleagueJijantes vs. kleagueLostroncos | 18h: kleagueUltimatemostoles vs. kleaguePorcinos | 19h: kleagueElbarrio vs. kleague1k | 20h: kleagueRayodebarcelona vs. kleagueSaiyans | 21h: kleagueKunisports vs. kleagueAniquiladores"
2085,sam_alo,,"Vamos Pollos!"
2087,anildo_angelo,#00FF7F,"@Sr_Chocolat hey!"
2087,sergioimparable,#1E90FF,"acaba de empezar no?"
2088,xoxocortes__,#0000FF,"capi no es titular?"
2088,sr_chocolat,#FF00D0,"@Pedro152425 si, pero no pinta nada porque no hay nada que canjear"
2088,itsgarcia2009,,"Porteros"
2090,andreu8610,,"Los buyers hacen directo en Youtube para los que preguntáis"
2091,biarreta11,,"No juega capi?"
2091,kiwi3ergi3,#FF69B4,"escucháis algo raro ? yo si"
2091,victor5138,,"Se ve q será partidaso"
2092,giuseppexrp,#8A2BE2,"partidazo eh chat y mods"
2092,moobot,#54BC75,"Lo mejor para el final: McDelivery. Pide el nuevo pack en Uber Eats"
2094,superjr2005,#9ACD32,"Hola Mods VoHiYo"
2094,elmaiquel7,,"que le paso a capi"
2096,elchiki1913,#0000FF,"Pp"
2097,ysus180,#1E90FF,"Ppp"
2100,eloyg93,#FF69B4,"Cual es el canal de los buyer??"
2100,prab179,#FF0000,"vamos xbuyer"
2100,ldarkpain,#FF0000,"Que alegria da ver la kings league jode"
2100,adrianhermelo_,#FFB100,"porq x buyer no tiene arma??"
2101,kiikemc8,,"Uf"
2101,samusaezz,,"gracias a Mexico tu vida s3x4ual es activa pues aquí se invento la píldora anticonceptiva"
2102,pedro152425,#FF4500,"@Pedro152425 leviaSAD"
2102,andres20360,#0000FF,"Está molando para ser el primer partido"
2107,samusaezz,,"pppp"
2107,andreew013,,"xd"
2107,pablog3002,,"aaaa"
2108,moobot,#54BC75,"Llenas el chat con tu mensaje amigo, hazlo más corto, @themilly_ (warning)"
2109,imjonas9,#FF0000,"!resultados"
2109,moobot,#54BC75,"@imjonas9 Todos los resultados en: https://kingsleague.pro y https://queensleague.pro"
2109,ninjathai13,,"ARRIBA LAS CHIVAS QUE HOY JUEGA LA FINAL"
2109,steiner_3,,"Nooo"
2110,g4directo,,"Si se escucha algo raro"
2111,engelaguilar,#1E90FF,"@eloyg93 en youtube los buscas"
2117,reyes_oo,#00FF7F,"Porque tengo LAG LAG LAG"
2117,soyyoshigordo,#FF0000,"Quitenle el vape a Rivers jajajaja"
2118,ruuuuthml_,#0000FF,"@elmaiquel7 nada, solo le estan dando minutos a arus"
2119,ney7,,"PPP vamos"
2120,jeangomez20,,"Holaa"
2120,elias_ng,#5F9EA0,"Megk33evé.wvvvvvvvvvvvbbvwbwvvbbbvbvvbw"
2121,stevenjs,#FF7F50,"Mucho ruido de fondo, se escucha un ventilador"
2121,bypixesp,#5F9EA0,"@Sr_Chocolat , xbuyer porque no tienen carta. estan sancionados sin carta?"
2122,toniolive12,#0000FF,"EarthDay kleagueLogo"
2123,matias1221m,#FF7F50,"!horariosking"
2124,aldanondinho,,"kleagueLogo"
2125,moobot,#54BC75," kleagueLogo CAMISETAS OFICIALES EN: https://store.kingsleague.pro"
2125,alvito17,#8A2BE2,"!partidos"
2125,maarkkk_,#FF0000,"Maarkkk_ subscribed with Prime. "
2125,nox_khada,#9ACD32,"@pablitoklk1 las abuelitas que se levantan a las 5am para la iglesia  BASED"
2126,irvingrumpy,#8A2BE2,"@biarreta11 le tienen que dar minutos al suplente, por algo lo compraron"
2127,elias_ng,#5F9EA0,"6hbbbbbbbbbbbbbbd"
2128,fiorella_ins,#5F9EA0,"F?"
2128,sr_chocolat,#FF00D0,"igual lo que escuchais es el aire acondicionado"
2128,borjaa888,,"LUL LUL LUL LUL LUL LUL LUL LUL"
2128,kiwi3ergi3,#FF69B4,"se escucha como algo raro"
2129,rocha_neitan14,#FF7F50,"Que capi esta en banca no está"
2130,akajvan,,"que comparacion queens y kings por dios"
2131,samusaezz,,"Alex race jugador mas infravalorado deberían haberle puesto cláusula de 100 milm illones"
2131,pablitoklk1,#FF0000,"@sr_chocolat se debería poder canjear emotes que son de suscriptores Hmm"
2132,eeneekoo_6,,"El nano está segundo chavales"
2132,juan_doan,,"33"
2133,gibranglez01,,"gibranglez01 subscribed at Tier 1. "
2133,alvarxlm,,"puro pinche frio"
2135,rocha_neitan14,#FF7F50,"Lesionado"
2136,lkakeru,#00FF7F,"xd"
2137,sp0ok1est,,"son las 8 am ayudaaaaa"
2137,jordi1311mg,#1E90FF,"Uyyy"
2137,moobot,#54BC75," Tu sofá, el partido de la Kings League Infojobs y el nuevo pack de McDonald’s, ¿algo más? 😜Pídelo con Uber Eats 🍔🍟🔥💚 Lo que tú quieras 💚 https://t.uber.com/mcd-es"
2137,kiwi3ergi3,#FF69B4,"@Sr_Chocolat seguramente"
2138,alberto_cv1611,,"Han hecho algún partido antes?"
2138,pol__6,#FF69B4,"Como juegan los buyer mama"
2140,carlossax,,"!horario"
2141,elreseba_27,#0000FF,"Que onda la vagancia"
2142,bepo2124,,"hoy se viene la primera victoria de pio"
2143,reyes_oo,#00FF7F,"LAG LAG"
2144,alexisliraaa,#FF69B4,"ya llegue perros"
2146,alexlooxq,#9ACD32,"Viven en un contry"
2146,aropro14,#00FF7F,"Lechonk Lechonk"
2147,kevin_joel98,#FF0000,"PPP"
2147,jhdelacru777,,"ni que fuera frilfalyer para que digan lag pdjs"
2148,kiwi3ergi3,#FF69B4,"@rikicrespo deja de molestar riki"
2148,sr_chocolat,#FF00D0,"@reyes_oo eres tú ^^"
2148,stephvaleada,,"PPP"
2150,eeneekoo_6,,"33..."
2152,javipastaff,#5F9EA0,"Hay nuevo comentador no??????"
2152,elseba05_xd,,"Puro pinche pio"
2152,moobot,#54BC75," ¿Ese gol no lo has visto venir? Di adiós a tus gafas y lentillas en Clínica Baviera. https://n9.cl/clinicabaviera_kingsleague"
2153,trujill04,#FFFFFF,"Bro y ese saco ? Y esa fuerza carbo? xD"
2154,matias1221m,#FF7F50,"!horariokings"
2154,moobot,#54BC75,"@matias1221m Horarios de la 4ª jornada de la Kings League InfoJobs: 16h: kleagueXbuyer vs. kleaguePio | 17h: kleagueJijantes vs. kleagueLostroncos | 18h: kleagueUltimatemostoles vs. kleaguePorcinos | 19h: kleagueElbarrio vs. kleague1k | 20h: kleagueRayodebarcelona vs. kleagueSaiyans | 21h: kleagueKunisports vs. kleagueAniquiladores"
2154,ricardoaragan,#00FF7F,"@alberto_cv1611 no"
2155,anildo_angelo,#00FF7F,"33"
2155,raixen_,#C7BCFF,"@alexisliraaa recibido ! xd"
2155,merceminee,#00FF7F,"luego llegaran ellos y dento a la 1"
2156,brac017,,"P🐥P🐥P🐥"
2156,darkblue80_,#00FF7F,"los buyer no hacen directo?????"
2157,lil_xxmorty,,"kleagueLogo kleagueEscudo kleagueQueensLogo"
2157,cuqui1234,#9ACD32,"Uyyy"
2158,uziel_villaa,#FF0000,"@gabrielff6997 ellos hacen en Youtube"
2159,ekuaalz,#FFFFFF,"ekuaalz subscribed at Tier 1. They've subscribed for 3 months, currently on a 3 month streak! "
2160,bypixesp,#5F9EA0,"@eeneekoo_6 kings league> f1 sobrevalorada"
2161,sergioc6__,,"Es mi idea o los de pío juegan le r que jijantes"
2162,elcotufas,,"Vamos Pio"
2162,rocha_neitan14,#FF7F50,"Capi esta bien solo que esta en banca"
2162,natycas2710,,"PPP"
2162,stephvaleada,,"Puro pinche pio"
2162,rikicrespo,#FF0000,"@kiwi3ergi3 tss"
2163,moobot,#54BC75," Toda la información de la Kings League InfoJobs en: https://kingsleague.pro"
2163,alejandrolledo_,#1E90FF,"@alberto_cv1611 es el primero"
2163,rubengil1209,#00FFFF,"@bypixesp compararon jugador 13"
2164,samusaezz,,"no soy partidario de la caza con animales"
2165,giuseppexrp,#8A2BE2,"Los que no han ido a votar y les corresponde por favor no dejen de cumplir con su deber"
2166,isaac__999,#DAA520,"@sp0ok1est en donde?"
2167,brian_andresss2,#FF0000,"@bypixesp no compraron carta"
2172,magetta7777,,"kleagueLogo"
2173,untintled,,"@Sr_Chocolat te quiero y te deseo lo mejor"
2174,mggarcia10,,"Los buyer en YouTube"
2174,mariofm0307,#00FF7F,"mariofm0307 subscribed with Prime. "
2174,kiwi3ergi3,#FF69B4,"@sp0ok1est Latam"
2174,14carlinhos,#008000,"elgore1Baile elgore1Baile elgore1Baile"
2176,nuria_peragon,#FF69B4,"kleagueEscudo kleagueEscudo kleagueEscudo"
2177,mateossebas,#FF0000,"Y Sergio??"
2178,sr_chocolat,#FF00D0,"@untintled <3"
2181,samusaezz,,"algn sabe como va el nano?"
2182,sam_alo,,"🐔 🐔 🐔"
2186,alexcol97,,"El día que me muera, quiero mi cajón pintado blanco y negro como mi corazón. PPP🐥🐥"
2187,moobot,#54BC75," kleagueLogo CAMISETAS OFICIALES EN: https://store.kingsleague.pro"
2187,stiventoro17,#FF0000,"Chat Ropero es del draft?"
2190,raquelxavi8,,"N kleagueLogo kleagueLogo"
2190,eeneekoo_6,,"@bypixesp nooo"
2190,mellamojoaco1,#0000FF,"pelas pelas estas ahorrando pela pela pela estas ahorrando bien"
2191,nicolasgm_,#FFFFFF,"@giuseppexrp no quiero"
2192,gibranglez01,,"kleaguePio kleaguePio kleaguePio"
2192,guill3_86,#0000FF,"Podrías poner recompensas por acertar resultados o quién gana con puntos del canal @sr_chocolat"
2193,nox_khada,#9ACD32,"PogBones PogBones"
2193,jcivangf01_,#FF0000,"@samusaezz segundo"
2196,jorgeaparicio3,,"BUYEEEER"
2198,anfelii_flv,,"los buyer estan transmitiendo en youtube"
2198,moobot,#54BC75," Simyo es más fácil que tener a un cactus por mascota. Tú haces tu propia tarifa: solo fibra, solo móvil o ambos, de prepago o de contrato, añades líneas adicionales, pones límites de consumo… Así, sí: https://bit.ly/3WJHXPl"
2198,mareadillo,,"PogBones"
2199,juannnnnn_____,,"juannnnnn_____ subscribed with Prime. "
2200,jaguarrr90,,"corvo >>>Beguer"
2201,engelaguilar,#1E90FF,"pero corvo"
2202,pudgesor,#FF0000,"F HULK"
2203,cuqui1234,#9ACD32,"Hola@sr_chocolat"
2205,jebega2,,"FootGoal"
2206,josenumeritosxd,#00FF7F,"ojo que corvo si salio con todo"
2207,bypixesp,#5F9EA0,"QUE PARADA Y GOL"
2207,sr_chocolat,#FF00D0,"QUE"
2207,aarturito011,#008000,"GOLAZO"
2208,sr_chocolat,#FF00D0,"QUE"
2208,mate16_,#B22222,"Corgod"
2208,quartzito,#FF0000,"ala"
2208,engelaguilar,#1E90FF,"golazo"
2208,erikllerena1,#1E90FF,"xdd"
2208,indexman_47,#0034FF,"dios"
2208,gumecasu,,"nononono"
2208,prab179,#FF0000,"noooooooooo"
2208,lbbqsauce,#9ACD32,"dioooooooooooooooos"
2208,kiwi3ergi3,#FF69B4,"DIOOOOOOOSSSSSSSSSS"
2209,czzar_x,#FF69B4,"goooooooooooooooool"
2209,matugg,#00FF7F,"DIOS"
2209,darkoohtv,#008000,"omg"
2209,clownfede17,#FF7F50,"uuuuuuuuuuuuuuuuuuuuuu"
2209,evvaas,#0000FF,"joder"
2209,eldodze,#B22222,"QUEEEEEEEEEEEEEEEEE"
2209,thequarter10,,"diosç"
2209,vrokidd,#DAA520,"madreeeee"
2209,markvancleef,#5F9EA0,"HOSTYIA"
2209,juancho5031,#FF0000,"UFFFFFF"
2209,megaakobeee,#FF69B4,"DIOS"
2210,wrintrersowo,#8A2BE2,"onnonono"
2210,ghostkilla_21_,,"pffffffff"
2210,masi170,#00FF7F,"¡MADRE!"
2210,oscaren_7,#1E90FF,"DIOOOOOOOOOOOOOOS"
2210,pingadyeti,#008000,"GOLGLOOAOLOLALOSOLODLASOLDLOASDLOAOLSDSOLASLODALSODLOALOFOLSAOLSDFOLA"
2210,nicopatorage,#5F9EA0,"WHAAAAAAAAAT"
2210,slow_soypancho,#FF0000,"Ooo"
2210,dajoker1988,#CC0000,"ostiaaaaaaaaa"
2210,lucasnumeritos,#1E90FF,"Golazo"
2210,lincky_u,,"GOLAZO"
2210,xavito__,#8A2BE2,"MAMA.."
2210,obiwainer,#FF69B4,"que golazo"
2210,feska48,#8A2BE2,"QUEEEEEEEEEEEEEEEEEEEEE"
2210,ariiadna_,#FF7F50,"ay"
2210,hmoncar,#8A2BE2,"que golazo"
2213,borisxrn13,,"Queeeeeeeeeeee"
2213,santii14_bs,#FFFFFF,"diossssssssssssssss"
2213,carlos_mts,#C3137D,"QUEEEEEEEEEEEEEEEEEE"
2213,christiancito_gg,#FF0000,"DIOSSSSSSMIOOOOOOO"
2213,darthlehrer28,,"QUE"
2213,jordi1311mg,#1E90FF,"Madre miaaaaa"
2213,tedecc,#008000,"AAADIOOOOOSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS"
2213,prepinos,#9ACD32,"Woooooo"
2213,4nderson01,#D2691E,"madre mia"
2213,cherigox,#FF0000,"GOLAZOOOOOOO"
2213,chiapa10,,"golazo"
2213,ianjo000,,"Corvooooooooo"
2213,moobot,#54BC75," ¡No te quedes fuera de juego! Descarga la app de InfoJobs y mete un golazo en tu carrera laboral. Encuentra tu próximo trabajo: serás su fichaje estrella https://infojobs.onelink.me/2882600328/ynh6xdn6"
2213,cata__s,#0000FF,"waw"
2213,gabrielcolman,#3F3232,"UQEEEEEEEE"
2214,buurguui,#FFFFFF,"perooo que locureaaa"
2214,pelleeet,#FF0000,"QUE GOLAZOZOZOOZOZOZ"
2214,lordyisuus,#29B9C5,"ALV"
2214,farfis,#B22222,"QUWEEEEEEEEEEEEEEEEEEEE"
2214,gfx_ricky,#FF69B4,"GOLLAAAZOOOO NOOO"
2214,fenixflap,#FF4500,"Clap Clap Clap Clap"
2214,sergipascual_,#FFFF00,"BOOOOOOOOOOOOOOF"
2216,ipmarine,#FF0000,"Que golazo"
2216,blaackdildo,#FF69B4,"dios"
2216,tiradordefactos,#FF4500,"GOLAZOOOOOOOO"
2216,6kakashi,#FF4500,"Que Golazooooo haaaaaaq"
2216,felloow10,#8A2BE2,"a bueno"
2216,papiguti,,"ostia"
2216,juanlo222,#8A89DA,"QUWWWWWWWWWEEEEE"
2216,sirlerian,#8A2BE2,"DIOSSSSSSSSSSSSSSSS"
2216,misafa1,#0000FF,"ALV!!!!"
2216,ismaelvis,#9ACD32,"queeeeeeeeeee"
2216,andyferrrr,,"madre"
2216,joepra22,#00FF7F,"golazo"
2216,mcemi13,#8A2BE2,"NOOOOOOO"
2216,darvez_,#FFE800,"que locura"
2216,413xyn,#9ACD32,"goool"
2217,ricardoaragan,#00FF7F,"QUEEEEEE"
2217,alexpg4747,,"Que golazo"
2217,mrsandia14,#8A2BE2,"DIOOOOOOOOOOOS"
2217,jaguarrr90,,"Corvo el mejorrrr"
2217,juanmabk201,#FF0000,"ZidanePOG ZidanePOG ZidanePOG ZidanePOG ZidanePOG"
2217,sertexx13,,"ZidanePog"
2217,woodland120,#8A2BE2,"golazooooooooooooo"
2217,12_kurt_12,#8A2BE2,"goooooooooool"
2217,rain_dj1,#9ACD32,"MADRE DE DIOS GOLAZO"
2219,a0jimenarp,#FF0000,"QUE GOLAZOOOOO DIOOOOS"
2219,fiorella_ins,#5F9EA0,"QUEE"
2219,papinita,#008000,"Pero aqaa"
2219,nickgaming7u7,#1E90FF,"Que golazoooooooo"
2219,ceci_pl,#5F9EA0,"QUE GOLAZOOOOOOOO"
2219,carlos_eab,#0000FF,"GOLAZOOOOO"
2219,kbtale,#1E90FF,"Qué golazooo"
2219,samujdc,,"está desatado"
2219,rikamorales,,"Goooooooo"
2219,dangobublegump,#B22222,"Golazo"
2219,aitortilla991,#0000FF,"diosss"
2219,r3ddie_,,"Queee"
2219,tomyfz,#2E8B57,"Golazo"
2219,chepedominguez,#FF0000,"rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
2219,luisss_r77,#FF0000,"Dioooooooossssssss"
2220,jasminhernandez_,,"Dios corvo"
2220,senioritodeivih,#ACF6FF,"QUE GOLAZOOOOOO DIOOOOOOS"
2220,leandroxflash,,"goooool"
2220,rubeeeen_tgc,#FF0000,"QUE HACEEEEEEEEEE"
2220,joshua_05080,#FF0000,"Golazo"
2220,errjuarma__,,"q golazooooooo"
2220,nbmateo2,,"QUE GOLAZO"
2220,faze_erik16,#FF0000,"diossssssssssssssssssssssssssssssssssssssssss"
2220,kevinn1604,#DAA520,"QUE GOLAZOOOOOOOOO"
2220,salpalover,,"GOLAZOOOOOOOo"
2220,anghy_zb,#FF69B4,"Gooool"
2220,imluichi,,"GOLAZOOOOOOOOOOOOOO"
2220,kev1n_s0sa,,"Qquiee"
2220,afro_player8000,#FF0000,"GOLAZOOOOOOOO"
2220,jorgeaparicio3,,"VAYA PERA"
2221,jose_snow2,#1E90FF,"madre miaaaaa"
2221,ingexd_17,#FF0000,"Queeeeeeeeeeeeeeeeeeeeeeeeee"
2221,elchamanssb,#2E8B57,"Golazo viejo"
2221,manuel015,#008000,"que golazooo"
2221,josefernandopalominodiaz,,"gooooooooolll"
2221,elmera711,,"HFFFFF"
2221,juanjo0619,,"CORVOOOOOO LOCOOOO GOLAZOOOOO"
2221,elchiki1913,#0000FF,"Hoy gana pip"
2221,skayrl,#FF0000,"golazooooooooooooooooo"
2221,saez2080,#9ACD32,"Mi mamá que golazo"
2221,john_romero_vejar,#9ACD32,"Alv"
2223,frankwolfz,#0000FF,"NO AMIGO QUE GOLAZO"
2223,moratxxx,,"QUEEEEEEEE"
2223,steverocker13,#3A58C2,"NO NO NO NOOOOOOOOOOOOO"
2223,sergipascual_,#FFFF00,"PepPog ZidanePOG"
2223,gabycarp17,#FF0000,"Que haceee"
2223,maria_jose1678,#0000FF,"GOLLLLAAAAAZO"
2223,hedzoz,#FFFFFF,"QUE GOLAZOOO"
2223,russell_gh,#5F9EA0,"Golazooo"
2223,markzen_77,#BD1616,"Dioooooosss que Golazoooooooooooooooo"
2223,mariooomz_,#8A2BE2,"ZidanePOG"
2223,strawvvi,#0000FF,"OLAZOOO"
2223,lucia_feijoo,#FF69B4,"gooooooool"
2223,diego_tronci,,"joder que golazo"
2223,ventu_______________,,"Madre de dios"
2223,moobot,#54BC75," kleagueQueensLogo Twitter: https://twitter.com/QueensLeague | Instagram: https://www.instagram.com/queensleague | TikTok: https://www.tiktok.com/@queensleague | YouTube: https://www.youtube.com/@KingsLeagueOfficial"
2224,invocadorjibu,#FF0000,"Una corvada"
2224,danieiita21,#FF69B4,"gooooooooooooooool"
2224,xxdarkchusenxx,#B22222,"Corvo mvp"
2224,lickzyyy,#DAA520,"OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO"
2224,taariiqn,,"QUEEEEEE"
2224,d1py03,#1E90FF,"chiki11Clapclap chiki11Clapclap chiki11Clapclap chiki11Clapclap"
2224,berniclivi,,"Wow"
2224,wanderingdeleph,#007865,"DIOOOOOOOOOOOOS"
2224,brayanme1031,,"golazoooo"
2224,iploxtwich,,"pero que es esoooo gooooool"
2224,lukette,#8A2BE2,"fdiioooooooi"
2224,14carlinhos,#008000,"elgore1Baile elgore1Baile elgore1Baile elgore1Baile elgore1Baile"
2224,michaelarcesraider,#9ACD32,"QUEEEEEEEEEEEEEEEEEEEE"
2224,reyyoshi,#008000,"que golazo"
2224,zebinha__,,"Golazoooooo"
2225,masteo2021,#0000FF,"Buahhhhh"
2225,alec6886,#8A2BE2,"ZidanePOG ZidanePOG ZidanePOG"
2225,rayoestela,,"alaaaaaav"
2225,yadausa,,"Diooos"
2225,r_moreno98,,"Mamaaaaa"
2226,luischz98,#0000FF,"PPP"
2226,youuu888,,"diablooooo"
2226,resteban_,,"golazo"
2226,denisbr_,#1E90FF,"ddiioooosososs"
2226,ivanhernandezz_3,,"esta loco"
2226,adriiian_gz,,"me cago en diooos que pepinazo"
2226,robben_r,,"Golazo"
2226,chuchedulce,#DAA520,"PURO PINCHE PIO"
2226,el_luis_13,,"Que golazoooo"
2226,zorzalero,#D2691E,"Booof"
2226,ov3rlordf,#1E90FF,"ESTA LOCO"
2226,diabla_99,#FF69B4,"QUE GOLAZOOOO"
2226,chmasias,#8A2BE2,"Alv golazo"
2226,ivaaaancho,#00FF7F,"Diooooossss"
2226,drcc07,,"Porfavor QUÉ GOLAZO"
2227,luisss_r77,#FF0000,"Corvosex"
2227,fanto_x111,#FF4500,"QUE GOLAZOOOOOOOOOOOOOOOOOO"
2227,alvaro_ares,,"saca esaaa"
2227,rauljotaele,,"QUEEEEEEEEEEE"
2227,polatxo,#00FF7F,"GOLAZO"
2227,tinagab,#00FF7F,"golazooooo"
2227,jorgeaparicio3,,"GOLAZOOO"
2227,chgaga15,#FFFFFF,"MVP"
2227,1_lego,,"Está loco"
2227,zaferith,#FF69B4,"Goooooool! kleaguePio"
2227,francisco1032489,,"Locooooooooo!!!"
2227,johannacubiso,,"Golazooooo"
2227,gynnny,,"PERO QUE ES ESTE GOLAZO"
2227,3luzi,#0000FF,"me vuelvo loco"
2227,sp3ctr4lrdn,,"Capi?"
2228,untintled,,"corvo que acabas de hacer?"
2228,rudy_km,#00FF7F,"CORVO TOTY"
2228,gabrieladrianv,#FF0000,"#PPPP Puro Pinche Corvooooooooooooooooooo"
2228,king_dabo,,"Que golazo"
2228,madmikeprods,#25C925,"corvo top 3 de la liga"
2228,sergioc6__,,"Si no es por corvo no hacen nada"
2229,javico11huesa,,"Corvoooooogol"
2229,lyzen10,#008000,"QUEEEEEEEEEE"
2229,a0jimenarp,#FF0000,"ESTA LOCOOO"
2229,hectorsanf91,,"Grandísimo"
2229,sapphireor,#1E90FF,"Menuda volea"
2229,iguazor,#C30000,"Corvogod"
2229,jordi1311mg,#1E90FF,"Que barbaridad"
2229,yong05j12,#1E90FF,"MADRE MIAAAA"
